NOC,Year,Sport,Omega
HUN,1976,Weightlifting,0.07284809972794064
HUN,1976,Wrestling,0.3876034829143607
HUN,1988,Athletics,0.3582241758837068
HUN,1988,Boxing,0.5663234055677245
HUN,1988,Canoeing,0.21030865331973478
HUN,1988,Cycling,0.3165028500761401
HUN,1988,Fencing,0.5963882697994666
HUN,1988,Gymnastics,0.05397828996824336
HUN,1988,Handball,0.296687648847192
HUN,1988,Judo,0.8188431563134329
HUN,1988,Modern Pentathlon,0.8452773591991997
HUN,1988,Rhythmic Gymnastics,0.1813748764246215
HUN,1988,Rowing,0.5820149748855045
HUN,1988,Sailing,0.5278615399155392
HUN,1988,Shooting,0.3011809360313459
HUN,1988,Table Tennis,0.4748727570763479
HUN,1988,Tennis,0.4334322572693675
HUN,1988,Weightlifting,0.3622443141427182
HUN,1988,Wrestling,0.30914164198602195
HUN,2000,Athletics,0.04206267068466197
HUN,2000,Boxing,0.4814855175782696
HUN,2000,Canoeing,0.02828804511752095
HUN,2000,Cycling,0.5978168556431166
HUN,2000,Fencing,0.15214293969054837
HUN,2000,Gymnastics,0.416228561391439
HUN,2000,Handball,0.04874441751288351
HUN,2000,Judo,0.45449267145241423
HUN,2000,Modern Pentathlon,0.44016207907930405
HUN,2000,Rhythmic Gymnastics,0.3114810491076554
HUN,2000,Rowing,0.7263047754195359
HUN,2000,Sailing,0.6168408614981792
HUN,2000,Shooting,0.12280881099141276
HUN,2000,Table Tennis,0.30796696849403615
HUN,2000,Taekwondo,0.3513914259267902
HUN,2000,Tennis,0.43759037150115176
HUN,2000,Triathlon,0.4634767192286212
HUN,2000,Weightlifting,0.6273344338549217
HUN,2000,Wrestling,0.189955832301856
HUN,2004,Athletics,0.0
HUN,2004,Boxing,0.49715206187865635
HUN,2004,Canoeing,0.21129678843762537
HUN,2004,Cycling,0.8375944985064308
HUN,2004,Fencing,0.0
HUN,2004,Gymnastics,0.18808193410480198
HUN,2004,Handball,0.05255423774642802
HUN,2004,Judo,0.7959378489665899
HUN,2004,Modern Pentathlon,0.6197787185999879
HUN,2004,Rowing,0.4420074799222312
HUN,2004,Sailing,0.6891014878145497
HUN,2004,Shooting,0.21218373597545387
HUN,2004,Table Tennis,0.5712351640464056
HUN,2004,Tennis,0.29752329050655907
HUN,2004,Triathlon,0.24938217985828273
HUN,2004,Weightlifting,0.3059866446029672
HUN,2004,Wrestling,0.1443381105791255
HUN,2008,Athletics,0.023188327991539373
HUN,2008,Boxing,0.8387117768911794
HUN,2008,Canoeing,0.02555760809722314
HUN,2008,Cycling,0.1858484476844422
HUN,2008,Fencing,0.009676927373525636
HUN,2008,Gymnastics,0.15201656184200876
HUN,2008,Handball,0.1652102085735225
HUN,2008,Judo,0.04551302823772113
HUN,2008,Modern Pentathlon,0.29651574162200117
HUN,2008,Rowing,0.7414752878285186
HUN,2008,Sailing,0.6285745868479344
HUN,2008,Shooting,0.2788543361904866
HUN,2008,Table Tennis,0.25925838780597443
HUN,2008,Tennis,0.3516572270439924
HUN,2008,Triathlon,0.5468450673610536
HUN,2008,Weightlifting,0.39543876011289003
HUN,2008,Wrestling,0.31191122405840666
HUN,2012,Athletics,0.006240228263318412
HUN,2012,Boxing,0.31112692760328764
HUN,2012,Canoeing,0.0
HUN,2012,Cycling,0.5201058806358783
HUN,2012,Fencing,0.7094138764250085
HUN,2012,Gymnastics,0.20772624418359142
HUN,2012,Handball,0.01128859334899458
HUN,2012,Judo,0.13701567722248095
HUN,2012,Modern Pentathlon,0.10595862108218344
HUN,2012,Rowing,0.6001350098826587
HUN,2012,Sailing,0.5772593957188288
HUN,2012,Shooting,0.20785284740757043
HUN,2012,Table Tennis,0.1759269741245752
HUN,2012,Tennis,0.5047397991880048
HUN,2012,Triathlon,0.03422932085444634
HUN,2012,Weightlifting,0.3209356404979317
HUN,2012,Wrestling,0.13500346652282427
HUN,2016,Athletics,0.0
HUN,2016,Badminton,0.44343494068920003
HUN,2016,Boxing,0.6535938548665307
HUN,2016,Canoeing,0.04583034542875539
HUN,2016,Cycling,0.1672004841478399
HUN,2016,Fencing,0.006620998209021543
HUN,2016,Gymnastics,0.3024408852295258
HUN,2016,Judo,0.37052757559573246
HUN,2016,Modern Pentathlon,0.6364509929584421
HUN,2016,Rowing,0.5690995974804167
HUN,2016,Sailing,0.4077265757499994
HUN,2016,Shooting,0.0
HUN,2016,Table Tennis,0.4952757446946193
HUN,2016,Tennis,0.7024582643133902
HUN,2016,Triathlon,0.3004674350519703
HUN,2016,Weightlifting,0.5655873348959936
HUN,2016,Wrestling,0.3197644959609379
INA,1972,Archery,0.0
INA,1972,Athletics,0.0
INA,1972,Boxing,0.0
INA,1972,Weightlifting,0.0
INA,1976,Archery,0.0
INA,1976,Athletics,0.0
INA,1976,Boxing,0.0
INA,1976,Weightlifting,0.0
INA,1984,Archery,0.0
INA,1984,Athletics,0.0
INA,1984,Boxing,0.0
INA,1984,Shooting,0.0
INA,1984,Weightlifting,0.0
INA,1988,Archery,0.0014872754726410592
INA,1988,Athletics,0.041973046302300906
INA,1988,Boxing,0.46046910937685137
INA,1988,Fencing,0.4007906886292478
INA,1988,Sailing,0.4781871804067558
INA,1988,Shooting,0.5
INA,1988,Table Tennis,0.564559843222526
INA,1988,Tennis,0.6418715343002683
INA,1988,Weightlifting,0.15946841891726468
INA,1988,Wrestling,0.34371707702665155
INA,1992,Archery,0.17323795834320654
INA,1992,Badminton,0.07966435388546034
INA,1992,Boxing,0.3346188232213987
INA,1992,Canoeing,0.2518528743865762
INA,1992,Cycling,0.3382728043668293
INA,1992,Fencing,0.30000000000000004
INA,1992,Judo,0.44428622934385764
INA,1992,Table Tennis,0.4057440251199221
INA,1992,Tennis,0.4826612974541325
INA,1992,Weightlifting,0.14828425661341116
INA,1996,Archery,0.5820953842885864
INA,1996,Athletics,0.520003625729142
INA,1996,Badminton,0.3269406639912609
INA,1996,Beach Volleyball,0.9295931954018873
INA,1996,Boxing,0.5466133736337929
INA,1996,Judo,0.30653440187637887
INA,1996,Sailing,0.33660377959481197
INA,1996,Table Tennis,0.34620398487563575
INA,1996,Tennis,0.6172129376321571
INA,1996,Weightlifting,0.3564316282085107
INA,2000,Archery,0.2
INA,2000,Athletics,0.6156655283070324
INA,2000,Badminton,0.3731108314659103
INA,2000,Boxing,0.3777809661160948
INA,2000,Judo,0.4806346125109749
INA,2000,Sailing,0.3122750605173426
INA,2000,Table Tennis,0.6994748448339462
INA,2000,Taekwondo,0.5297332305661886
INA,2000,Tennis,0.6793288367229695
INA,2000,Weightlifting,0.030084984626457086
INA,2004,Archery,0.3830520758939528
INA,2004,Athletics,0.4397710433301489
INA,2004,Badminton,0.4179717815237473
INA,2004,Boxing,0.5543181056571245
INA,2004,Canoeing,0.7757783397394273
INA,2004,Cycling,0.677890771608004
INA,2004,Judo,0.6498840634676342
INA,2004,Rowing,0.16732691035566943
INA,2004,Sailing,0.2698234509027507
INA,2004,Shooting,0.4015815962867131
INA,2004,Taekwondo,0.1908788872739632
INA,2004,Tennis,0.16854078028069494
INA,2004,Weightlifting,0.3531344744236263
INA,2008,Archery,0.5887609137168254
INA,2008,Athletics,0.6104096134327988
INA,2008,Badminton,0.4803704712598695
INA,2008,Sailing,0.3178973008669333
INA,2008,Shooting,0.6725558903106248
INA,2008,Weightlifting,0.6732753332528281
INA,2012,Archery,0.46715871895258804
INA,2012,Athletics,0.3912157815698611
INA,2012,Badminton,0.22477805567984477
INA,2012,Fencing,0.9
INA,2012,Judo,0.20825695833702343
INA,2012,Shooting,0.454542600091981
INA,2012,Weightlifting,0.6941084135942034
INA,2016,Archery,0.25978631201440816
INA,2016,Athletics,0.39445059101818636
INA,2016,Badminton,0.373591750367557
INA,2016,Cycling,0.38284003004238487
INA,2016,Rowing,0.2882232678139912
INA,2016,Weightlifting,0.3853473479087586
INA,2020,Archery,0.4782398121300884
INA,2020,Athletics,0.13518923082360346
INA,2020,Badminton,0.1442882405267139
INA,2020,Rowing,0.6040261062767995
INA,2020,Shooting,0.7298157514617598
INA,2020,Surfing,0.4122692004863785
INA,2020,Weightlifting,0.3516574837626678
INA,2024,Archery,0.18716163928476948
INA,2024,Artistic Gymnastics,0.2258866220924334
INA,2024,Athletics,0.5635963491895645
INA,2024,Badminton,0.18233330354873295
INA,2024,Cycling Track,0.17366950358598363
INA,2024,Judo,0.7928622112718797
INA,2024,Rowing,0.7692314755498599
INA,2024,Shooting,0.19654017239511104
INA,2024,Sport Climbing,0.3288628001643118
INA,2024,Surfing,0.5463398508695464
INA,2024,Weightlifting,0.22275055880703204
INA,1952,Athletics,0.0
INA,1952,Weightlifting,0.0
INA,1956,Athletics,0.0
INA,1956,Fencing,0.0
INA,1956,Football,0.0
INA,1956,Shooting,0.0
INA,1956,Weightlifting,0.0
INA,1960,Athletics,0.0
INA,1960,Boxing,0.0
INA,1960,Cycling,0.0
INA,1960,Fencing,0.0
INA,1960,Sailing,0.0
INA,1960,Shooting,0.0
INA,1960,Weightlifting,0.0
INA,1968,Sailing,0.0
INA,1968,Weightlifting,0.0
IND,1988,Archery,0.0
IND,1988,Athletics,0.0
IND,1988,Boxing,0.0
IND,1988,Sailing,0.0
IND,1988,Shooting,0.0
IND,1988,Table Tennis,0.0
IND,1988,Tennis,0.0
IND,1988,Weightlifting,0.0
IND,1988,Wrestling,0.0
IND,1992,Archery,0.0
IND,1992,Athletics,0.008187245785259962
IND,1992,Badminton,0.0
IND,1992,Boxing,0.0004242945670745713
IND,1992,Judo,0.0011223046672915417
IND,1992,Sailing,0.05433556544370992
IND,1992,Shooting,0.00037372567903860284
IND,1992,Table Tennis,0.0
IND,1992,Tennis,0.0
IND,1992,Weightlifting,0.0034380051720746176
IND,1992,Wrestling,0.0
IND,1996,Archery,0.2604447972345596
IND,1996,Athletics,0.012275606394472323
IND,1996,Badminton,0.35891612291476754
IND,1996,Boxing,0.12748527159892586
IND,1996,Equestrianism,0.3498186460752981
IND,1996,Judo,0.22029142946419142
IND,1996,Shooting,0.02388560503018329
IND,1996,Table Tennis,0.10619770404922368
IND,1996,Tennis,0.27560759135664364
IND,1996,Weightlifting,0.10376811483741982
IND,1996,Wrestling,0.40294962799796386
IND,2004,Archery,0.17301215510698006
IND,2004,Athletics,0.1858949465119262
IND,2004,Badminton,0.6538945222286683
IND,2004,Boxing,0.22644193988481462
IND,2004,Judo,0.2817816563806611
IND,2004,Rowing,0.7356506493352131
IND,2004,Sailing,0.25483321639447165
IND,2004,Shooting,0.13210269367295874
IND,2004,Table Tennis,0.14183612388431133
IND,2004,Tennis,0.3217717410146493
IND,2004,Weightlifting,0.5841686703088265
IND,2004,Wrestling,0.5000000000000001
IND,2008,Archery,0.07413442170462678
IND,2008,Athletics,0.4040183269104841
IND,2008,Badminton,0.11811597308793916
IND,2008,Boxing,0.4709320933607406
IND,2008,Judo,0.7542738100676315
IND,2008,Rowing,0.03688721844753101
IND,2008,Sailing,0.016385986212196335
IND,2008,Shooting,0.012098790103020122
IND,2008,Table Tennis,0.2263169217646187
IND,2008,Tennis,0.5710234535544294
IND,2008,Wrestling,0.23502377509650696
IND,2012,Archery,0.050673200395232994
IND,2012,Athletics,0.04817375788232917
IND,2012,Badminton,0.43398595859638023
IND,2012,Boxing,0.2908261395252387
IND,2012,Judo,0.6124042561582597
IND,2012,Rowing,0.3648971225460187
IND,2012,Shooting,0.14295976933069804
IND,2012,Table Tennis,0.46593737669405944
IND,2012,Tennis,0.18813692842032426
IND,2012,Weightlifting,0.5001158198570097
IND,2012,Wrestling,0.22441777768186194
IND,2016,Archery,0.6439056478460385
IND,2016,Athletics,0.09432752817735687
IND,2016,Badminton,0.0685569074177903
IND,2016,Boxing,0.40619000214724094
IND,2016,Golf,0.43998252560907036
IND,2016,Gymnastics,0.3861257104241632
IND,2016,Judo,0.3981619392283342
IND,2016,Rowing,0.6440493999677451
IND,2016,Shooting,0.5376374991613782
IND,2016,Table Tennis,0.5418831360554064
IND,2016,Tennis,0.336354541798793
IND,2016,Weightlifting,0.39842915101597204
IND,2016,Wrestling,0.5460780265909808
IND,2020,Archery,0.6448156837649932
IND,2020,Artistic Gymnastics,0.46142923543294606
IND,2020,Athletics,0.10972111737176711
IND,2020,Badminton,0.2814259341642925
IND,2020,Boxing,0.38226570619108513
IND,2020,Equestrian,0.6277464657232449
IND,2020,Fencing,0.5126232250370545
IND,2020,Golf,0.46145066547632185
IND,2020,Judo,0.7368940605824943
IND,2020,Rowing,0.6186808947728334
IND,2020,Sailing,0.5759840869234637
IND,2020,Shooting,0.04567577912411415
IND,2020,Table Tennis,0.18018374363645923
IND,2020,Tennis,0.29869816228112456
IND,2020,Weightlifting,0.5517040863862633
IND,2020,Wrestling,0.321625637695389
IND,2024,Archery,0.6444839012481851
IND,2024,Athletics,0.005202302577995588
IND,2024,Badminton,0.5710328969005525
IND,2024,Boxing,0.23897243283291186
IND,2024,Equestrian,0.3212770221632683
IND,2024,Golf,0.29623340744823845
IND,2024,Judo,0.7426743659236072
IND,2024,Rowing,0.2685082084825139
IND,2024,Sailing,0.6305104119062531
IND,2024,Shooting,0.17703237341710393
IND,2024,Table Tennis,0.12940476537235823
IND,2024,Tennis,0.48242201473030505
IND,2024,Weightlifting,0.39488986035740536
IND,2024,Wrestling,0.8
IND,1900,Athletics,1.0
IND,1920,Athletics,0.0
IND,1920,Wrestling,0.0
IND,1924,Athletics,0.0
IND,1924,Tennis,0.0
IND,1928,Athletics,0.0
IND,1932,Athletics,0.0
IND,1936,Athletics,0.0
IND,1936,Weightlifting,0.0
IND,1936,Wrestling,0.0
IND,1948,Athletics,0.0
IND,1948,Boxing,0.0
IND,1948,Cycling,0.0
IND,1948,Football,0.0
IND,1948,Weightlifting,0.0
IND,1948,Wrestling,0.0
IND,1952,Athletics,0.0
IND,1952,Boxing,0.4623229704520183
IND,1952,Cycling,0.0
IND,1952,Football,0.0
IND,1952,Gymnastics,0.5050440824571442
IND,1952,Shooting,0.8713379800883158
IND,1952,Weightlifting,0.4117137482431674
IND,1952,Wrestling,0.1928182994278295
IND,1956,Athletics,0.0
IND,1956,Football,0.0
IND,1956,Gymnastics,0.0
IND,1956,Shooting,0.0
IND,1956,Weightlifting,0.0
IND,1956,Wrestling,0.0
IND,1960,Athletics,0.0
IND,1960,Football,0.0
IND,1960,Shooting,0.0
IND,1960,Weightlifting,0.0
IND,1960,Wrestling,0.0
IND,1964,Athletics,0.0
IND,1964,Cycling,0.0
IND,1964,Gymnastics,0.0
IND,1964,Shooting,0.0
IND,1964,Weightlifting,0.0
IND,1964,Wrestling,0.0
IND,1968,Athletics,0.0
IND,1968,Shooting,0.0
IND,1968,Weightlifting,0.0
IND,1968,Wrestling,0.0
IND,1972,Athletics,0.0
IND,1972,Boxing,0.0
IND,1972,Sailing,0.0
IND,1972,Shooting,0.0
IND,1972,Weightlifting,0.0
IND,1972,Wrestling,0.0
IND,1976,Athletics,0.0
IND,1976,Boxing,0.0
IND,1976,Shooting,0.0
IND,1976,Weightlifting,0.0
IND,1980,Athletics,0.0
IND,1980,Basketball,0.0
IND,1980,Boxing,0.0
IND,1980,Equestrianism,0.0
IND,1980,Shooting,0.0
IND,1980,Weightlifting,0.0
IND,1980,Wrestling,0.0
IND,1984,Athletics,0.0
IND,1984,Boxing,0.0
IND,1984,Sailing,0.0
IND,1984,Shooting,0.0
IND,1984,Weightlifting,0.0
IND,1984,Wrestling,0.0
IND,2000,Athletics,0.5211932903893763
IND,2000,Badminton,0.7704173303842872
IND,2000,Boxing,0.5571526492814646
IND,2000,Equestrianism,0.5439309480750333
IND,2000,Judo,0.4340870723495849
IND,2000,Rowing,0.5161301786332729
IND,2000,Shooting,0.36360019299285795
IND,2000,Table Tennis,0.76670019740268
IND,2000,Tennis,0.09986726825847123
IND,2000,Weightlifting,0.41545215232075366
IND,2000,Wrestling,0.4026651593969544
IOA,1992,Athletics,0.361464044239434
IOA,1992,Canoeing,0.1464469783905074
IOA,1992,Cycling,0.30338319031671296
IOA,1992,Fencing,0.20721744941684658
IOA,1992,Judo,0.34632175266934767
IOA,1992,Rhythmic Gymnastics,0.5951712045691555
IOA,1992,Rowing,0.5386122481317915
IOA,1992,Shooting,0.03626678528148623
IOA,1992,Table Tennis,0.2092842344094407
IOA,1992,Tennis,0.45116451269853575
IOA,1992,Wrestling,0.005159823536067104
IOA,2000,Athletics,0.0
IOA,2000,Boxing,0.0
IOA,2000,Weightlifting,0.0
IOA,2012,Athletics,0.0
IOA,2012,Judo,0.0
IOA,2012,Sailing,0.0
IOA,2016,Fencing,0.748526341863217
IOA,2016,Shooting,0.8752456105780211
IRI,2008,Archery,0.37886396521337107
IRI,2008,Athletics,0.5119620119466146
IRI,2008,Badminton,0.39160271812683073
IRI,2008,Basketball,0.03721652205340764
IRI,2008,Boxing,0.529966559845904
IRI,2008,Cycling,0.055962648796726334
IRI,2008,Judo,0.16435323491327747
IRI,2008,Rowing,0.0
IRI,2008,Table Tennis,0.5249904007828153
IRI,2008,Taekwondo,0.4629686147235502
IRI,2008,Weightlifting,0.8728600459955865
IRI,2008,Wrestling,0.0
IRI,2012,Archery,0.24387851693287485
IRI,2012,Athletics,0.05901289749307894
IRI,2012,Boxing,0.3828549330876342
IRI,2012,Canoeing,0.2790104210868194
IRI,2012,Cycling,0.22662263459237847
IRI,2012,Fencing,0.3049688927832008
IRI,2012,Rowing,0.673243934568379
IRI,2012,Shooting,0.01411810448740855
IRI,2012,Table Tennis,0.7407680799689573
IRI,2012,Taekwondo,0.4440301743035324
IRI,2012,Weightlifting,0.12555780147418302
IRI,2012,Wrestling,0.2572419082712904
IRI,2016,Archery,0.4865211739651
IRI,2016,Athletics,0.20775202511060584
IRI,2016,Boxing,0.3635658541317647
IRI,2016,Canoeing,0.43649656729679165
IRI,2016,Cycling,0.0035564587991538032
IRI,2016,Fencing,0.42274502248870327
IRI,2016,Judo,0.48312502716722866
IRI,2016,Rowing,0.7847125290746608
IRI,2016,Shooting,0.33961322058774257
IRI,2016,Table Tennis,0.3748486364611979
IRI,2016,Taekwondo,0.11557657691915527
IRI,2016,Volleyball,0.0
IRI,2016,Weightlifting,0.1935006404009229
IRI,2016,Wrestling,0.06282959333542917
IRI,2020,Archery,0.41499484122404506
IRI,2020,Athletics,0.3472067447495438
IRI,2020,Badminton,0.26605655640769277
IRI,2020,Basketball,0.08518222669643413
IRI,2020,Boxing,0.35426360792441025
IRI,2020,Cycling Road,0.4863062324732073
IRI,2020,Fencing,0.20341147102637866
IRI,2020,Rowing,0.5440647803043309
IRI,2020,Shooting,0.03732348777797647
IRI,2020,Table Tennis,0.3262459755297881
IRI,2020,Taekwondo,0.16877829082111823
IRI,2020,Volleyball,0.32387502221443454
IRI,2020,Weightlifting,0.4895454088253524
IRI,2020,Wrestling,0.03841814652561258
IRI,2024,Archery,0.09239468200370866
IRI,2024,Artistic Gymnastics,0.3851522955079302
IRI,2024,Athletics,0.46932646784850773
IRI,2024,Cycling Road,0.6707883520701459
IRI,2024,Fencing,0.10231243260514819
IRI,2024,Rowing,0.41363976958757664
IRI,2024,Shooting,0.5081406897879549
IRI,2024,Sport Climbing,0.28165978949970044
IRI,2024,Table Tennis,0.6272333587787221
IRI,2024,Taekwondo,0.3731342807695923
IRI,2024,Weightlifting,0.505307319640531
IRI,2024,Wrestling,0.03028845349153017
IRI,1952,Athletics,0.6572696338887317
IRI,1952,Boxing,0.26842430846439397
IRI,1952,Weightlifting,0.3355502536489128
IRI,1952,Wrestling,0.34075819960999854
IRI,1956,Athletics,0.6638541091313443
IRI,1956,Weightlifting,0.6906898129974742
IRI,1956,Wrestling,0.22968293277067703
IRI,1960,Athletics,0.5172878937186975
IRI,1960,Boxing,0.2240031701245729
IRI,1960,Shooting,0.4918526274898764
IRI,1960,Weightlifting,0.2909499429795217
IRI,1960,Wrestling,0.6790153655425624
IRI,1964,Athletics,0.43388213498260275
IRI,1964,Boxing,0.2324867117963384
IRI,1964,Cycling,0.38410482901148046
IRI,1964,Fencing,0.040344873665293254
IRI,1964,Football,0.010374690801901183
IRI,1964,Gymnastics,0.05672257312073324
IRI,1964,Shooting,0.6125306815258089
IRI,1964,Weightlifting,0.14950062790802868
IRI,1964,Wrestling,0.5916578140426619
IRI,1968,Athletics,0.42723618148959336
IRI,1968,Weightlifting,0.6074381983195746
IRI,1968,Wrestling,0.6825565534638378
IRI,1972,Athletics,0.6230636448526357
IRI,1972,Boxing,0.6215041827057131
IRI,1972,Cycling,0.3922373584971108
IRI,1972,Fencing,0.6319345602724818
IRI,1972,Football,0.02899553326670201
IRI,1972,Weightlifting,0.2222050177905117
IRI,1972,Wrestling,0.315882925571885
IRI,1976,Athletics,0.24443099225885428
IRI,1976,Boxing,0.16543905413421
IRI,1976,Cycling,0.4691687476532612
IRI,1976,Fencing,0.2311294692654128
IRI,1976,Football,0.3494538465777286
IRI,1976,Shooting,0.8219245391905049
IRI,1976,Weightlifting,0.5759203610149385
IRI,1976,Wrestling,0.10683046408790521
IRI,1988,Athletics,0.5162911832133994
IRI,1988,Cycling,0.3758453210326569
IRI,1988,Wrestling,0.7150170437778148
IRI,1992,Athletics,0.6211708565294599
IRI,1992,Boxing,0.23226913437635738
IRI,1992,Cycling,0.055614125040624185
IRI,1992,Table Tennis,0.3835400220463149
IRI,1992,Weightlifting,0.7424661576206016
IRI,1992,Wrestling,0.5062922561656522
IRI,1996,Athletics,0.7183452504970327
IRI,1996,Boxing,0.7639144411633635
IRI,1996,Judo,0.6921933706392455
IRI,1996,Shooting,0.5533580862050697
IRI,1996,Wrestling,0.4980440442261223
IRI,2000,Athletics,0.6901222633572123
IRI,2000,Boxing,0.5440466465128836
IRI,2000,Canoeing,0.13385481843521568
IRI,2000,Cycling,0.4794923585495085
IRI,2000,Equestrianism,0.2894146949453514
IRI,2000,Judo,0.4420526857828342
IRI,2000,Shooting,0.2882450841666603
IRI,2000,Table Tennis,0.29639951288908345
IRI,2000,Taekwondo,0.5222766898478842
IRI,2000,Weightlifting,0.3053041595587639
IRI,2000,Wrestling,0.21586102835268187
IRI,2004,Athletics,0.6914080472236934
IRI,2004,Boxing,0.25143252535247174
IRI,2004,Cycling,0.3622099226579498
IRI,2004,Judo,0.11300834681713517
IRI,2004,Shooting,0.5903972654747581
IRI,2004,Table Tennis,0.7274609984987458
IRI,2004,Taekwondo,0.6340666596187764
IRI,2004,Weightlifting,0.3532782288350604
IRI,2004,Wrestling,0.3487266101720055
IRI,1948,Basketball,0.39737151754152616
IRI,1948,Boxing,0.2519357548478838
IRI,1948,Shooting,0.2939717259772528
IRI,1948,Weightlifting,0.36592840234845647
IRI,1948,Wrestling,0.3178844009015327
IRI,1900,Fencing,0.0
IRL,1976,Archery,0.0
IRL,1976,Athletics,0.0
IRL,1976,Boxing,0.0
IRL,1976,Canoeing,0.0
IRL,1976,Cycling,0.0
IRL,1976,Equestrianism,0.0
IRL,1976,Rowing,0.0
IRL,1976,Sailing,0.0
IRL,1976,Shooting,0.0
IRL,1980,Archery,0.3083790511680121
IRL,1980,Athletics,0.0
IRL,1980,Boxing,0.3684521375543122
IRL,1980,Canoeing,0.5123516946892528
IRL,1980,Cycling,0.0
IRL,1980,Judo,0.12348649980510307
IRL,1980,Modern Pentathlon,0.24692514436792887
IRL,1980,Rowing,0.36792867289636205
IRL,1980,Sailing,0.23974521222195885
IRL,1980,Shooting,0.04311904377229929
IRL,1984,Archery,0.6746864198953775
IRL,1984,Athletics,0.31510611346881323
IRL,1984,Boxing,0.49852314083012794
IRL,1984,Canoeing,0.6994929952709028
IRL,1984,Cycling,0.7101393040325097
IRL,1984,Equestrianism,0.022235703690252878
IRL,1984,Judo,0.16161082700321922
IRL,1984,Sailing,0.24914012654376055
IRL,1984,Shooting,0.49071826753346814
IRL,1988,Archery,0.0011161534497514131
IRL,1988,Athletics,0.0
IRL,1988,Boxing,0.0
IRL,1988,Canoeing,0.0
IRL,1988,Cycling,0.0
IRL,1988,Equestrianism,4.585364161391536e-06
IRL,1988,Judo,0.0012611116286416297
IRL,1988,Rowing,0.00029555809395023525
IRL,1988,Sailing,0.0006078826201172602
IRL,1988,Tennis,0.0
IRL,1988,Wrestling,0.0
IRL,1992,Archery,0.42597921007432443
IRL,1992,Athletics,0.10893791616876228
IRL,1992,Boxing,0.4469117497455722
IRL,1992,Canoeing,0.611168631227274
IRL,1992,Cycling,0.19827577214874884
IRL,1992,Equestrianism,0.10304120517297002
IRL,1992,Fencing,0.20689036556056786
IRL,1992,Judo,0.5063966387396607
IRL,1992,Rowing,0.2553768954341278
IRL,1992,Sailing,0.7058420512994188
IRL,1992,Tennis,0.5600594404946374
IRL,1996,Archery,0.16732744076590156
IRL,1996,Athletics,0.0
IRL,1996,Boxing,0.0
IRL,1996,Canoeing,0.0015066067549306264
IRL,1996,Cycling,0.0
IRL,1996,Equestrianism,0.0
IRL,1996,Gymnastics,0.0
IRL,1996,Judo,0.0
IRL,1996,Rowing,0.0
IRL,1996,Sailing,0.0
IRL,1996,Shooting,0.0
IRL,1996,Tennis,0.014647366945553932
IRL,2020,Artistic Gymnastics,0.6147030444273855
IRL,2020,Athletics,0.1275583277578454
IRL,2020,Badminton,0.4083444559244848
IRL,2020,Boxing,0.4728078564259048
IRL,2020,Cycling Road,0.36585961861154725
IRL,2020,Cycling Track,0.06055501607446061
IRL,2020,Equestrian,0.23478814798178418
IRL,2020,Golf,0.35517423413959737
IRL,2020,Judo,0.6069266793898509
IRL,2020,Modern Pentathlon,0.8000043089449417
IRL,2020,Rowing,0.18982490665942026
IRL,2020,Rugby Sevens,0.2634491577589526
IRL,2020,Sailing,0.23942139161473464
IRL,2020,Shooting,0.6466040138302285
IRL,2020,Taekwondo,0.7298408059999217
IRL,2020,Triathlon,0.3238918355838929
IRL,2024,Artistic Gymnastics,0.5440423390608993
IRL,2024,Athletics,0.0
IRL,2024,Badminton,1.0
IRL,2024,Boxing,0.3218714529573913
IRL,2024,Cycling Road,0.37505126319783466
IRL,2024,Cycling Track,0.27079535403506594
IRL,2024,Equestrian,0.27867752420938896
IRL,2024,Golf,0.6751785061068039
IRL,2024,Rowing,0.40717413894262416
IRL,2024,Rugby Sevens,0.2017551834423036
IRL,2024,Sailing,0.14479343380543128
IRL,2024,Taekwondo,0.3115958974111519
IRL,1924,Athletics,0.0
IRL,1924,Boxing,0.0
IRL,1924,Football,0.0
IRL,1924,Tennis,0.0
IRL,1928,Athletics,0.490911789162441
IRL,1928,Boxing,0.516639366309628
IRL,1928,Cycling,0.6586472329014237
IRL,1932,Athletics,1.0
IRL,1932,Boxing,0.0
IRL,1948,Athletics,0.0
IRL,1948,Basketball,0.0
IRL,1948,Boxing,0.0
IRL,1948,Equestrianism,0.0
IRL,1948,Fencing,0.0
IRL,1948,Football,0.0
IRL,1948,Rowing,0.0
IRL,1948,Sailing,0.0
IRL,1952,Athletics,0.18270826671145207
IRL,1952,Boxing,0.4718605711465525
IRL,1952,Equestrianism,0.1844242122577473
IRL,1952,Fencing,0.23919785681128997
IRL,1952,Sailing,0.3229496376114105
IRL,1952,Wrestling,0.8688026698283212
IRL,1956,Athletics,0.43774404042781084
IRL,1956,Boxing,0.702946760602897
IRL,1956,Equestrianism,0.38520308675023024
IRL,1956,Sailing,0.5080572776491061
IRL,1956,Wrestling,0.19785494835237513
IRL,1960,Athletics,0.0
IRL,1960,Boxing,0.0
IRL,1960,Cycling,0.0
IRL,1960,Equestrianism,0.0
IRL,1960,Fencing,0.0
IRL,1960,Sailing,0.0
IRL,1960,Weightlifting,0.0
IRL,1960,Wrestling,0.0
IRL,1964,Athletics,0.22137790062205157
IRL,1964,Boxing,0.26063409699880796
IRL,1964,Equestrianism,0.12210392736638918
IRL,1964,Fencing,0.14146427367554926
IRL,1964,Judo,0.6918625959820534
